4.303621195331561178e-01 9.139337232237731978e-01 1.367470749828739729e+00 1.748916022862254005e+00 2.017372478123645507e+00 2.140317553868980482e+00 2.100070092414738632e+00 1.897572729397338565e+00 1.552256787011458972e+00 1.098047757421616311e+00 5.768334798018737164e-01 3.135678643746757366e-02 -5.006913380456087248e-01 -9.903576697554967723e-01 -1.418736687287121656e+00 -1.776365918062735583e+00 -2.061418105114398713e+00 -2.277362207164448815e+00 -2.430584923370209705e+00 -2.528267644022329286e+00 -2.576665579092792591e+00 -2.579850248511497135e+00 -2.538939856245326698e+00 -2.451833722116333103e+00 -2.313470757941836098e+00 -2.116638437617130997e+00 -1.853360679018804635e+00 -1.516878547054407722e+00 -1.104184165055176026e+00 -6.189440233856464690e-01 -7.442738639059209849e-02 5.042476442471554021e-01 1.079526693021893191e+00 1.603537682041234813e+00 2.023561631949894135e+00 2.290499157088336180e+00 2.368601798850850315e+00 2.243654833157323392e+00 1.926791181023516319e+00 1.452478888283928793e+00 8.713736595318853917e-01 2.405128690951576498e-01 -3.861425867733263573e-01 -9.645783129197487149e-01 -1.464155670453704428e+00 -1.867969280226486006e+00 -2.171135884367601854e+00 -2.378077414150687741e+00 -2.499589699299159751e+00 -2.550137542100437749e+00 -2.545539851579921908e+00 -2.501054629409098951e+00 -2.429827176660165122e+00 -2.341683946163214181e+00 -2.242295572325657904e+00 -2.132763742541276653e+00 -2.009692261741002905e+00 -1.865783531662521755e+00 -1.690968769511398628e+00 -1.474045491624258686e+00 -1.204761724312378934e+00 -8.762409724892600282e-01 -4.875618790370720990e-01 -4.617224867916348147e-02
-2.291508946082604706e-02 4.828267088182139899e-01 9.792370462060561165e-01 1.424575997325846943e+00 1.775171967337566548e+00 1.992460901791240024e+00 2.050173485486090463e+00 1.939658486450229757e+00 1.671658666725136078e+00 1.273957578427453941e+00 7.857049082209236479e-01 2.502270465461824411e-01 -2.916851963688980587e-01 -8.065825519372508134e-01 -1.270719110693437903e+00 -1.670206362558790403e+00 -1.999617901491580696e+00 -2.259777444657683709e+00 -2.455324285933303319e+00 -2.592445171710050733e+00 -2.676983572638248265e+00 -2.713020726896238521e+00 -2.701963367740169986e+00 -2.642151757724577443e+00 -2.529000323695377528e+00 -2.355689523131265339e+00 -2.114432574323917624e+00 -1.798332108860343226e+00 -1.403798213339981338e+00 -9.333901508195802110e-01 -3.987420617440096682e-01 1.770561242177518535e-01 7.585466290517000054e-01 1.299502243087779618e+00 1.747768753015628729e+00 2.053192792896914476e+00 2.177159051165888037e+00 2.101105161227085905e+00 1.831165739233126200e+00 1.397218339212020322e+00 8.466373674324121357e-01 2.349368977861253927e-01 -3.837592868060640261e-01 -9.640347707523967413e-01 -1.473195969023815666e+00 -1.892154988346282707e+00 -2.214080223633135613e+00 -2.441865401028775473e+00 -2.585248031412773262e+00 -2.658071086352093104e+00 -2.675895620902454031e+00 -2.654001659292424264e+00 -2.605753382738012380e+00 -2.541313826394513864e+00 -2.466730272947604607e+00 -2.383440639510023384e+00 -2.288256209516267514e+00 -2.173856808662280926e+00 -2.029802487089667817e+00 -1.844034755416519067e+00 -1.604815999437829044e+00 -1.303028338617787441e+00 -9.346993090489893463e-01 -5.035150812298070377e-01
-4.348888500011377500e-01 8.703133888833998466e-02 6.187841783304848242e-01 1.119661822322275180e+00 1.544208699514585836e+00 1.848859080717229819e+00 1.999554441365156920e+00 1.978376780687221226e+00 1.787175725795619119e+00 1.446994834007712782e+00 9.935129439160669262e-01 4.700242437290468311e-01 -7.993356226911733919e-02 -6.184895684622356837e-01 -1.116929886381243353e+00 -1.556719609910607538e+00 -1.928615568990093232e+00 -2.230642211441373757e+00 -2.465626741984552339e+00 -2.638786078040698868e+00 -2.755651814514860742e+00 -2.820469263726807618e+00 -2.835121109142763274e+00 -2.798589380176054409e+00 -2.706961242518047595e+00 -2.553989122730883743e+00 -2.332222818059214831e+00 -2.034727965086985613e+00 -1.657371509627671990e+00 -1.201561735142319121e+00 -6.771497763575700102e-01 -1.049294645277797228e-01 4.821234863750257782e-01 1.039892485302666758e+00 1.517250491928771705e+00 1.863325346910550184e+00 2.036712701062864728e+00 2.014242795565440058e+00 1.796475355555906761e+00 1.407935585829465985e+00 8.919657864198988761e-01 3.019992446217629745e-01 -3.079391071167537075e-01 -8.909941999320645234e-01 -1.412154501534405027e+00 -1.849761589064449430e+00 -2.194614195793256783e+00 -2.447685367492851150e+00 -2.617321248091073027e+00 -2.716476739551470398e+00 -2.760250854825895495e+00 -2.763795706789921258e+00 -2.740593231258803275e+00 -2.701089469643655594e+00 -2.651704633261409150e+00 -2.594263162370289422e+00 -2.525892498059874924e+00 -2.439420635670447535e+00 -2.324271947414271455e+00 -2.167833184481640085e+00 -1.957244949388334820e+00 -1.681561431923358052e+00 -1.334190203866973956e+00 -9.154441126087656810e-01
-7.997283303535548393e-01 -2.677707420232219304e-01 2.912968363352849699e-01 8.384016594536692901e-01 1.327249160593699129e+00 1.710377536014825006e+00 1.946926451937600389e+00 2.010310851226730922e+00 1.893562805024808782e+00 1.610596408757841935e+00 1.192978380099377844e+00 6.833303853382726167e-01 1.274786974990736454e-01 -4.324997035535166345e-01 -9.629358443055417993e-01 -1.440546705587907095e+00 -1.852143412447377901e+00 -2.192855600996983068e+00 -2.463665422389088810e+00 -2.668854451798142513e+00 -2.813734981547108216e+00 -2.902851679619597558e+00 -2.938724899113229760e+00 -2.921151943568450982e+00 -2.847065766976355050e+00 -2.710953197893657407e+00 -2.505843216661035822e+00 -2.224877121612513164e+00 -1.863448077932114089e+00 -1.421820799644290867e+00 -9.079846269281920401e-01 -3.402463555062884004e-01 2.512205050518223071e-01 8.248498418994965053e-01 1.331046001699393022e+00 1.718677388986089127e+00 1.943821513144493363e+00 1.978657724474433000e+00 1.817769816979483588e+00 1.479649817069662587e+00 1.002825291426084231e+00 4.379697371299425268e-01 -1.614148489721751178e-01 -7.471515042875154222e-01 -1.281759796739874613e+00 -1.740683406752516982e+00 -2.111946136134068119e+00 -2.394193953334580627e+00 -2.594019818995262128e+00 -2.723192396392220882e+00 -2.796116601818035008e+00 -2.827646250691527197e+00 -2.831267464781940024e+00 -2.817650183854766066e+00 -2.793583213988832359e+00 -2.761329762667547261e+00 -2.718444285425389850e+00 -2.658074109528397511e+00 -2.569740852843491741e+00 -2.440572344296647156e+00 -2.256945292965263583e+00 -2.006498147300240564e+00 -1.680461702792401812e+00 -1.276200123759646310e+00
-1.114924391899834166e+00 -5.786756006443274369e-01 -1.271032492396651674e-04 5.837380767837377915e-01 1.126617425169950115e+00 1.578234228925762928e+00 1.892012878394926823e+00 2.033512052546737170e+00 1.987285477904148223e+00 1.759963791305783509e+00 1.378504032521081113e+00 8.842453061731549990e-01 3.247798264802320145e-01 -2.539439438641690749e-01 -8.134487394320445430e-01 -1.325722402116786158e+00 -1.773594506269939197e+00 -2.149265788209061778e+00 -2.451872232109065575e+00 -2.684801773159624094e+00 -2.853228638858593680e+00 -2.962108519906887949e+00 -3.014731229533882395e+00 -3.011851972988635051e+00 -2.951395328803281704e+00 -2.828725306275047036e+00 -2.637483916952714225e+00 -2.371005888706367859e+00 -2.024301446367741786e+00 -1.596538248370122037e+00 -1.093819984786898347e+00 -5.318386846037858051e-01 6.229887697888599613e-02 6.499930923439002362e-01 1.183718808912236575e+00 1.612655431537922457e+00 1.890813389713946524e+00 1.985887389178993656e+00 1.886260978477590333e+00 1.603796600954340512e+00 1.171389573088869041e+00 6.361379360130545724e-01 5.040843022548560648e-02 -5.365998476936436612e-01 -1.084923777782567322e+00 -1.566857666331193721e+00 -1.967265349795999319e+00 -2.282040607646466324e+00 -2.515622310832905217e+00 -2.678250233013148573e+00 -2.783362830572696289e+00 -2.845313667601506058e+00 -2.877457548113627084e+00 -2.890615505850834044e+00 -2.891932577991123576e+00 -2.884157634869052078e+00 -2.865377429848825486e+00 -2.829221505282507820e+00 -2.765528957875313498e+00 -2.661447003783728338e+00 -2.502925603541133803e+00 -2.276580346935333399e+00 -1.971899130243055298e+00 -1.583735094904287433e+00
-1.380665564751673902e+00 -8.451162734763598694e-01 -2.542384765276913816e-01 3.573711209911482056e-01 9.440811217893175789e-01 1.453790735473849960e+00 1.835314642661217688e+00 2.047306041549806555e+00 2.066402709864768372e+00 1.892031927529047364e+00 1.546216853470073316e+00 1.068477260436199172e+00 5.076241875105914625e-01 -8.694803264934443388e-02 -6.722188337504402256e-01 -1.215579237503656485e+00 -1.695930974759337184e+00 -2.102570449147011189e+00 -2.432814932092544513e+00 -2.689203913121109402e+00 -2.876839878900957714e+00 -3.001174752061820605e+00 -3.066367876952094118e+00 -3.074243331162247905e+00 -3.023835797382346868e+00 -2.911509422903443944e+00 -2.731643308250797819e+00 -2.477885709887130083e+00 -2.144971046645001156e+00 -1.731047888698205917e+00 -1.240356246633107284e+00 -6.859006762202269902e-01 -9.150852392571263982e-02 5.075754210981600067e-01 1.066458299364084983e+00 1.535295498644687839e+00 1.866649227759446417e+00 2.024106095952484363e+00 1.989817974116526278e+00 1.768530472448992086e+00 1.386673965723008495e+00 8.868215371241744416e-01 3.193869218191026094e-01 -2.659222657517895660e-01 -8.268171854176855629e-01 -1.332294028037571687e+00 -1.763707278312201865e+00 -2.113758748241119534e+00 -2.384288817535499039e+00 -2.583612035206486190e+00 -2.723876771903580796e+00 -2.818692042501766526e+00 -2.881114178000721004e+00 -2.922020309243245961e+00 -2.948883833892086415e+00 -2.964974083180142994e+00 -2.969003556642777930e+00 -2.955232654503166856e+00 -2.914019595689937514e+00 -2.832785478227943354e+00 -2.697362440255706151e+00 -2.493706970143011237e+00 -2.209975203233000673e+00 -1.838942226758517817e+00
-1.599226727639455614e+00 -1.068416454001420934e+00 -4.713808364729442646e-01 1.598190749419850509e-01 7.807386632668524840e-01 1.338313710624085218e+00 1.777810258918982589e+00 2.051996345793628773e+00 2.130323689102317619e+00 2.005304730026470583e+00 1.693883696804459715e+00 1.233324338573470680e+00 6.731185212202985824e-01 6.561982086753359589e-02 -5.419686925688556034e-01 -1.112671474776366853e+00 -1.621594944938940630e+00 -2.055206409148281566e+00 -2.409054247288129780e+00 -2.684873564715706706e+00 -2.887743536296260238e+00 -3.023669736506723105e+00 -3.097749513806986599e+00 -3.112956304367724414e+00 -3.069527687814921801e+00 -2.964932604131269578e+00 -2.794402193033836301e+00 -2.552019885577098801e+00 -2.232365076622597311e+00 -1.832672313920185925e+00 -1.355380769926058049e+00 -8.107866503896973276e-01 -2.192789612117053144e-01 3.876027108515604502e-01 9.681633509058541476e-01 1.474271066311970246e+00 1.857810287034019847e+00 2.078848714091136252e+00 2.113494692823638665e+00 1.959043506725367978e+00 1.634657885863657123e+00 1.177329439952803591e+00 6.344942993015257882e-01 5.561467357129572242e-02 -5.150617949560967190e-01 -1.043225489725763344e+00 -1.506436107858328155e+00 -1.893764348051868662e+00 -2.203968104276641693e+00 -2.442982849163946035e+00 -2.621284111255187010e+00 -2.751440536289718963e+00 -2.846002252607015226e+00 -2.915777295881604836e+00 -2.968517115970001452e+00 -3.008028314576811191e+00 -3.033725868448245322e+00 -3.040631563939353299e+00 -3.019802859363251990e+00 -2.959163094145766060e+00 -2.844704817663318508e+00 -2.662056077906430840e+00 -2.398422338629535133e+00 -2.044916378522283473e+00
-1.774420330799967083e+00 -1.251375977871848066e+00 -6.532373339106070098e-01 -9.503968548313083964e-03 6.369275267875789126e-01 1.232744016555497035e+00 1.720636095812622779e+00 2.048514999569380102e+00 2.179482490892561852e+00 2.099590280884886528e+00 1.820722360043675048e+00 1.377558989226948194e+00 8.197676730677244672e-01 2.021415214851120801e-01 -4.243648209920036218e-01 -1.018716450765439818e+00 -1.552419632626527157e+00 -2.009226447002178340e+00 -2.382980147518336089e+00 -2.674649151984906048e+00 -2.889317390230777161e+00 -3.033573474382610158e+00 -3.113490954400861987e+00 -3.133244818360461093e+00 -3.094345041794801521e+00 -2.995453709089047400e+00 -2.832760942850341301e+00 -2.600908365583134429e+00 -2.294453191235060530e+00 -1.909845475980736618e+00 -1.447824816483372468e+00 -9.160101734043414323e-01 -3.312533191029762847e-01 2.789080793859987639e-01 8.765200362033936932e-01 1.415940086293918432e+00 1.849271227026330511e+00 2.133860060860328201e+00 2.240207711718499528e+00 2.158037835107285307e+00 1.898542744550576478e+00 1.492025028418520582e+00 9.817349036303663068e-01 4.158818674749188982e-01 -1.599429231175628352e-01 -7.083043798191902551e-01 -1.202787332325534253e+00 -1.628421375776516689e+00 -1.980373105854036586e+00 -2.261691509981403669e+00 -2.480734574729373865e+00 -2.648677129377394301e+00 -2.777307714478687295e+00 -2.877203067900134137e+00 -2.956313932997638450e+00 -3.018977997970362814e+00 -3.065368854789513264e+00 -3.091379463990149734e+00 -3.088923794747362450e+00 -3.046629465056905239e+00 -2.950897304668391730e+00 -2.787324079526317444e+00 -2.542512537493840874e+00 -2.206303510305658744e+00
-1.911125060499661243e+00 -1.397900689540094499e+00 -8.025874251498247292e-01 -1.521909691335070203e-01 5.121693850790247637e-01 1.137503258917628157e+00 1.664787917803397077e+00 2.038066922282575799e+00 2.214976107693493290e+00 2.175674593424145709e+00 1.927137272451182826e+00 1.501235427863128358e+00 9.473516651624553919e-01 3.221881798524609541e-01 -3.200246147843417432e-01 -9.345531937966461422e-01 -1.489542093662695521e+00 -1.966166103583055325e+00 -2.356631208515145293e+00 -2.661164844735697255e+00 -2.884861214965599441e+00 -3.034893612912400673e+00 -3.118321484981788405e+00 -3.140547619338070362e+00 -3.104402785126897157e+00 -3.009815768652961854e+00 -2.854035093316594107e+00 -2.632384243119584077e+00 -2.339541307569485973e+00 -1.971323378924929592e+00 -1.526908373160682952e+00 -1.011322454869704179e+00 -4.378495013627022869e-01 1.701986539371477813e-01 7.790976905508167905e-01 1.346469412973817059e+00 1.825617834909841530e+00 2.172155657323263434e+00 2.351679939225689964e+00 2.346494811097549871e+00 2.159308009829907338e+00 1.812661193068286991e+00 1.344282552900689653e+00 7.998796583068201738e-01 2.254959189073423020e-01 -3.387257361388507082e-01 -8.623727082543217737e-01 -1.326095028751777427e+00 -1.720962164132509020e+00 -2.046589922343247103e+00 -2.308716576779594742e+00 -2.516710726360114947e+00 -2.681292189758729627e+00 -2.812602242996373292e+00 -2.918678905410684976e+00 -3.004357598020094944e+00 -3.070602813197146563e+00 -3.114265618288728277e+00 -3.128250116758428678e+00 -3.102064414840853601e+00 -3.022736522706340079e+00 -2.876096882681564271e+00 -2.648459819081079747e+00 -2.328754404678992973e+00
-2.014885673205497607e+00 -1.512673902013611071e+00 -9.230719461555595418e-01 -2.707214352701191040e-01 4.051624823386248408e-01 1.052357932589124800e+00 1.610874322511563372e+00 2.021806480033125464e+00 2.238207191039322197e+00 2.234972800460848230e+00 2.014412142237206105e+00 1.605443748689700634e+00 1.056749405523209173e+00 4.264135948339832227e-01 -2.285566826687759068e-01 -8.601209144905513915e-01 -1.433323623606123531e+00 -1.926908846662575447e+00 -2.331506806498521378e+00 -2.646611837651178245e+00 -2.877309211828820157e+00 -3.031331107342124742e+00 -3.116705642994020309e+00 -3.140065556922205126e+00 -3.105591066825151181e+00 -3.014536825327424729e+00 -2.865300865425613797e+00 -2.654010856658210127e+00 -2.375615999595404926e+00 -2.025470424178481110e+00 -1.601362127912376865e+00 -1.105862661203218744e+00 -5.487329665353274377e-01 5.107281650315535076e-02 6.644590821441010986e-01 1.253034796250847460e+00 1.772318037194381413e+00 2.177322864331662888e+00 2.429708685920668465e+00 2.504834380207599853e+00 2.396692249766955385e+00 2.119138948139254630e+00 1.703009511028833467e+00 1.190065324915313916e+00 6.256307295832348458e-01 5.186032995912108479e-02 -4.970277413716277515e-01 -9.970913388460551641e-01 -1.434841557209604046e+00 -1.805901622340345458e+00 -2.112844366939138574e+00 -2.362765991708550839e+00 -2.564958852325523342e+00 -2.728880291491107002e+00 -2.862507056667936034e+00 -2.971108448964709492e+00 -3.056445413265190147e+00 -3.116389130918319150e+00 -3.144942837095369370e+00 -3.132645761881788893e+00 -3.067344349975894779e+00 -2.935337198456858587e+00 -2.722931571497515968e+00 -2.418472384897201177e+00
